Id,route_distance_km,delta_time,speed,distance,lanes_1,lanes_2,lanes_3,lanes_4,lanes_5,lanes_6,highway_living_street,highway_primary,highway_primary_link,highway_residential,highway_secondary,highway_secondary_link,highway_service,highway_tertiary,highway_tertiary_link,highway_trunk,highway_trunk_link,highway_unclassified,oneway_no,oneway_yes,surface_asphalt,surface_cobblestone,surface_cobblestone_flattened,surface_compacted,surface_concrete,surface_concrete_plates,surface_dirt,surface_ground,surface_paved,surface_paving_stones,surface_pebblestone,surface_sett,surface_unhewn_cobblestone,surface_unpaved,hour,tmpc,relh,smps,vsby,feel,freezing_fog,light_snow,heavy_snow_showers,moderate_snow_showers,light_snow_showers,drifting_snow,light_fog
-5032059523752754395,3.514,528.0,33.724489795918366,2495.761839,0.0,16.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,24.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8727632884144363685,1.756,426.0,28.76271186440678,1877.19128,0.0,15.0,18.0,26.0,0.0,0.0,0.0,34.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,39.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8606871523334332993,4.458,619.0,34.02142857142857,2149.142709,0.0,37.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,41.0,29.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-2582750412604663851,1.507,255.00000000000003,31.047619047619047,1045.974973,0.0,11.0,26.0,5.0,0.0,0.0,0.0,37.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8449444710653983709,1.725,396.0,30.094594594594593,1093.363784,0.0,8.0,9.0,0.0,0.0,20.0,0.0,9.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8507358283719852379,1.799,437.0,27.584745762711865,1135.449469,0.0,20.0,4.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,46.0,13.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-3743276340888160214,5.115,723.0,31.89666666666667,3680.305657,0.0,86.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,23.0,79.0,0.0,0.0,0.0,0.0,117.0,33.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
6892907613153627773,3.951,474.00000000000006,38.78125,1434.996591,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,22.0,10.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8607876152446419668,5.401,731.0,32.35,3183.11796,0.0,60.0,3.0,27.0,0.0,0.0,0.0,17.0,0.0,0.0,41.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,44.0,46.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2191783161394929956,5.326,663.0,28.492857142857144,1694.691515,0.0,36.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,70.0,0.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-906489530960224993,1.579,685.0,25.96153846153846,1014.064363,0.0,11.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,35.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
7400888050807116277,4.676,774.0,30.11111111111111,1430.843609,0.0,37.0,2.0,5.0,1.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,24.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8799295196620866305,3.882,558.0,41.544117647058826,3006.319282,0.0,11.0,31.0,26.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,36.0,32.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8531552557338037606,2.551,365.0,33.93,2190.839366,0.0,33.0,0.0,17.0,0.0,0.0,0.0,19.0,0.0,4.0,14.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,30.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-3057862462117244761,4.272,715.0,32.021186440677965,2946.435129,0.0,78.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,33.0,59.0,0.0,0.0,0.0,0.0,90.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-906805350356184473,2.36,724.0,22.970149253731343,1505.326506,0.0,30.0,11.0,22.0,0.0,4.0,0.0,0.0,0.0,20.0,7.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,55.0,12.0,27.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-1542227845086225970,5.633,754.0,36.22330097087379,3968.672437,2.0,82.0,2.0,17.0,0.0,0.0,0.0,38.0,5.0,21.0,25.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,38.0,65.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-180012073970154168,4.139,459.00000000000006,38.326530612244895,2286.533463,0.0,30.0,0.0,14.0,3.0,2.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,16.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8874921239750942807,1.888,706.0,29.35,733.910639,5.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
466112743118934968,2.946,526.0,35.28888888888889,1412.761983,0.0,20.0,5.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,23.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,25.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-2484428064058378809,4.84,729.0,32.093023255813954,1367.484905,0.0,29.0,5.0,6.0,3.0,0.0,0.0,11.0,0.0,18.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2739925301298535954,3.33,290.0,31.68,1110.867802,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-657341335925362034,2.002,568.0,28.149253731343283,1739.3843,12.0,5.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,49.0,18.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-3384628948390590194,4.3,557.0,44.45,2226.184472,0.0,35.0,2.0,23.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8412733599195186616,5.268,908.0,29.241525423728813,3523.298441,0.0,43.0,36.0,39.0,0.0,0.0,0.0,59.0,0.0,25.0,24.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,56.0,62.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-874417288465355635,3.425,378.0,33.26470588235294,2257.547923,0.0,26.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2885264141775304810,4.627,758.0,28.039473684210527,2805.572334,0.0,43.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,62.0,14.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
9002290163035425374,4.719,599.0,37.9375,743.528175,0.0,5.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8302268606373116120,3.048,705.0,25.321428571428573,742.432431,0.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8432843785869091308,2.162,632.0,26.92753623188406,1866.469392,3.0,34.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,43.0,26.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-7507443624247537124,4.232,591.0,32.75,1035.452059,0.0,26.0,16.0,30.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,32.0,40.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2775143055585966406,5.76,872.0,37.28181818181818,2288.298127,0.0,27.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-4487172553301913096,3.152,413.0,31.366666666666667,1522.656448,3.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-6420092854517595025,2.045,867.0,25.72093023255814,2004.192037,0.0,34.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4924502256861887707,2.798,517.0,39.39473684210526,1924.311824,0.0,12.0,0.0,15.0,11.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,33.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
1119162117853146924,3.696,455.0,31.962962962962962,2312.513169,0.0,66.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,17.0,46.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,63.0,18.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-2937673223828998191,2.942,453.0,32.06666666666667,1714.038608,0.0,23.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,37.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-5148136454408570970,4.642,946.0,32.666666666666664,2418.4340389999998,0.0,50.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,59.0,31.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-5098838514297184236,6.317,878.0,30.57943925233645,3081.807864,3.0,43.0,41.0,20.0,0.0,0.0,0.0,42.0,3.0,6.0,25.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,26.0,81.0,80.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-8867272488011808018,3.273,333.0,41.38235294117647,798.6996809999999,0.0,9.0,0.0,25.0,0.0,0.0,0.0,14.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
770862168468703495,3.953,669.0,29.55952380952381,1245.493227,0.0,30.0,0.0,4.0,0.0,8.0,0.0,3.0,0.0,20.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,42.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
6588433788481341000,4.738,586.0,39.52325581395349,1772.341775,0.0,24.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
6249563632745145960,1.76,353.0,30.695121951219512,1234.101803,0.0,7.0,31.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,40.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-3395454198324762281,8.462,878.0,35.0253164556962,3753.368334,0.0,36.0,24.0,5.0,0.0,14.0,0.0,33.0,7.0,4.0,16.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,32.0,47.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
1132639095834438047,5.106,833.0,30.175824175824175,3053.656857,0.0,63.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,72.0,19.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
3107772732848308054,1.914,473.00000000000006,28.520833333333332,1460.408001,0.0,12.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,36.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-4883501528441540830,3.342,414.0,40.666666666666664,2595.986597,0.0,26.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
9010516087024049774,4.203,652.0,36.25,1952.533058,0.0,5.0,17.0,26.0,4.0,0.0,0.0,20.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
6336337673442056944,4.718,776.0,34.424528301886795,4210.657292,0.0,103.0,12.0,44.0,0.0,0.0,0.0,8.0,0.0,8.0,67.0,0.0,5.0,71.0,0.0,0.0,0.0,0.0,118.0,41.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4736708204162803477,4.034,574.0,39.875,3133.867855,0.0,84.0,17.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,71.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,65.0,39.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4418249263545656760,4.959,790.0,31.043478260869566,1523.4871620000001,0.0,7.0,18.0,21.0,0.0,0.0,0.0,2.0,0.0,5.0,24.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,21.0,25.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
1062567900249802096,2.869,426.0,42.94117647058823,1864.323014,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,33.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
8559562167711764036,2.892,405.0,32.25,2377.141479,0.0,27.0,21.0,6.0,0.0,0.0,0.0,21.0,6.0,20.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,26.0,28.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-1563400749832122362,6.446,844.0,38.61165048543689,4372.497639,2.0,70.0,3.0,28.0,0.0,0.0,0.0,40.0,2.0,6.0,44.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,26.0,77.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-633691941392212070,4.944,696.0,30.634615384615383,2365.476928,0.0,8.0,54.0,42.0,0.0,0.0,0.0,84.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,78.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-5480023020536762845,2.405,532.0,26.941176470588236,864.347156,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2885183031659777950,4.871,663.0,46.577777777777776,2563.007712,0.0,6.0,71.0,13.0,0.0,0.0,0.0,71.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,71.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-9002364276311341250,3.363,596.0,26.642857142857142,402.133343,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-5650247329536801806,4.332,693.0,30.431578947368422,4253.130917,0.0,68.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,60.0,35.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-5793485872179067456,2.127,318.0,31.14814814814815,757.102851,0.0,8.0,0.0,19.0,0.0,0.0,0.0,19.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
2545925269265393960,6.314,941.0,34.455555555555556,2660.479796,0.0,37.0,13.0,38.0,2.0,0.0,0.0,27.0,0.0,3.0,44.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,80.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
4859946331506035057,1.635,386.0,23.352941176470587,839.495349,0.0,12.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,30.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,8,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
-1827450035241018892,7.735,837.0,38.521126760563384,3100.527057,0.0,23.0,17.0,17.0,0.0,14.0,0.0,41.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,22.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,-2.999999999999999,73.89,10.99881272,9.9940014,-11.372222222222222,0,0,0,0,0,0,0
