lon,lat,id,bus,public_transport,highway,crossing,traffic_signals,operator,trolleybus,railway,barrier
30.7152252,46.4458752,297978512,0,0,0,0,0,0,0,0,0
30.7146516,46.4453108,2356836510,0,0,0,0,0,0,0,0,0
30.714069,46.4447099,2356835444,0,0,0,0,0,0,0,0,0
30.7137286,46.4443879,2173947057,0,0,0,0,0,0,0,0,0
30.7129807,46.4436544,290773723,0,0,0,0,0,0,0,0,0
30.7196904,46.446244,291071734,0,0,0,0,0,0,0,0,0
30.7197058,46.4477926,1988078795,0,0,0,0,0,0,0,0,0
30.7196926,46.4491622,1730774028,0,0,0,0,0,0,0,0,0
30.7197019,46.4507064,2128080698,0,0,0,0,0,0,0,0,0
30.7197022,46.4507355,2128080700,0,0,0,0,0,0,0,0,0
30.7105463,46.4528919,290919130,0,0,0,0,0,0,0,0,0
30.7197221,46.4526917,291071737,0,0,0,0,0,0,0,0,0
30.7215087,46.4526689,1988071076,0,0,0,0,0,0,0,0,0
30.7215151,46.4531014,5216935042,1,1,0,0,0,0,0,0,0
30.7215173,46.4532539,5216935043,1,1,0,0,0,0,0,0,0
30.7215211,46.4541496,1570776655,0,0,0,0,0,0,0,0,0
30.7215204,46.4541898,1570776659,0,0,0,0,0,0,0,0,0
30.7215212,46.4542481,297978517,0,0,0,0,0,0,0,0,0
30.7213952,46.4454246,297978509,0,0,0,0,0,0,0,0,0
30.7196524,46.4436863,297978514,0,0,0,0,0,0,0,0,0
30.7190928,46.4431367,2358340089,0,0,0,0,0,0,0,0,0
30.7185346,46.4425672,1987591638,0,0,0,0,0,0,0,0,0
30.71808,46.4421072,2163829960,0,0,0,0,0,0,0,0,0
30.7174229,46.4414835,297978510,0,0,0,0,0,0,0,0,0
30.7162452,46.4453773,2358340096,0,0,0,0,0,0,0,0,0
30.7185416,46.4442548,2358340094,0,0,0,0,0,0,0,0,0
30.7206564,46.4432248,2356836585,0,0,0,0,0,0,0,0,0
30.7213086,46.4429233,4768494285,0,0,0,0,0,0,0,0,0
30.7213596,46.4428978,2356833284,0,0,0,0,0,0,0,0,0
30.7222881,46.4424356,2356838514,0,0,0,0,0,0,0,0,0
30.7237616,46.4417334,352914221,0,0,0,0,0,0,0,0,0
30.724094,46.441568,2041636998,0,0,0,0,0,0,0,0,0
30.7246861,46.4412733,425137475,0,0,0,0,0,0,0,0,0
30.7247055,46.4412636,3127848629,0,0,0,0,0,0,0,0,0
30.7251787,46.4410281,352914232,0,0,0,0,0,0,0,0,0
30.7262921,46.4405567,1570776571,0,0,0,0,0,0,0,0,0
30.7263425,46.4405358,1570776566,0,0,0,0,0,0,0,0,0
30.7265059,46.4404735,297978515,0,0,0,0,0,0,0,0,0
30.7244739,46.454214,297978518,0,0,0,0,0,0,0,0,0
30.72673,46.4542535,5216935031,1,1,0,0,0,0,0,0,0
30.727138,46.4542684,4532004925,1,1,0,0,0,0,0,0,0
30.7034035,46.4429608,290801031,0,0,0,0,0,0,0,0,0
30.7032059,46.4429521,4749915565,0,0,0,0,0,0,0,0,0
30.7030433,46.4429565,1973798453,0,0,0,0,0,0,0,0,0
30.7028867,46.4429871,1973798476,0,0,0,0,0,0,0,0,0
30.7026858,46.4430579,297978522,0,0,1,1,0,0,0,0,0
30.7009567,46.4438601,1973798549,0,0,0,0,0,0,0,0,0
30.6994393,46.4445808,4070581459,0,0,0,0,0,0,0,0,0
30.6980025,46.4452504,3244450608,0,0,0,0,0,0,0,0,0
30.6962683,46.4460565,3244450613,0,0,0,0,0,0,0,0,0
30.6957499,46.4462971,5214944867,1,1,0,0,0,1,1,0,0
30.6944561,46.4469029,1740724184,0,0,0,0,0,0,0,0,0
30.691783,46.4480313,702371907,0,0,1,0,0,0,0,0,0
30.6916763,46.4480755,5214944862,0,0,1,1,0,0,0,0,0
30.6914792,46.4481572,5214944860,1,1,0,0,0,1,1,0,0
30.6891793,46.4491102,1743071900,0,0,0,0,0,0,0,0,0
30.6869647,46.450031,5214944848,1,1,0,0,0,1,1,0,0
30.6867511,46.4501164,1743071949,0,0,0,0,0,0,0,0,0
30.6851056,46.4507983,1973798467,0,0,0,0,0,0,0,0,0
30.684076,46.4512493,1743071925,0,0,0,0,0,0,0,0,0
30.6849623,46.4507529,1743072021,0,0,0,0,0,0,0,0,0
30.6850364,46.4507222,1973798541,0,0,0,0,0,0,0,0,0
30.6866839,46.4500417,2018573766,0,0,0,0,0,0,0,0,0
30.6870316,46.4498972,5214944847,1,1,0,0,0,1,1,0,0
30.6875867,46.4496664,1743072101,0,0,0,0,0,0,0,0,0
30.6890951,46.4490419,2035420030,0,0,0,0,0,0,0,0,0
30.6916125,46.4479997,5214944861,0,0,1,1,0,0,0,0,0
30.6917214,46.4479546,702371908,0,0,1,0,0,0,0,0,0
30.6920548,46.4478141,5214944859,1,1,0,0,0,1,1,0,0
30.6926194,46.4475762,1985011798,0,0,0,0,0,0,0,0,0
30.6933486,46.447269,1985011823,0,0,0,0,0,0,0,0,0
30.6940487,46.446974,1985011804,0,0,0,0,0,0,0,0,0
30.6943911,46.4468297,1740724188,0,0,0,0,0,0,0,0,0
30.6944905,46.4467827,4376985090,0,0,0,0,0,0,0,0,0
30.6947619,46.4466563,1985011791,0,0,0,0,0,0,0,0,0
30.6954376,46.4463402,3244450615,0,0,0,0,0,0,0,0,0
30.6962063,46.4459881,3244449667,0,0,0,0,0,0,0,0,0
30.6966915,46.4457603,5214944865,1,1,0,0,0,1,1,0,0
30.6971019,46.4455676,3911230286,0,0,0,0,0,0,0,0,0
30.6979415,46.4451734,1743071999,0,0,0,0,0,0,0,0,0
30.6988357,46.4447507,1743071904,0,0,0,0,0,0,0,0,0
30.7008918,46.4437708,1743071883,0,0,0,0,0,0,0,0,0
30.7026016,46.4429708,297978521,0,0,1,1,0,0,0,0,0
30.7028059,46.4428575,1973798486,0,0,0,0,0,0,0,0,0
30.7029384,46.4427476,1973798562,0,0,0,0,0,0,0,0,0
30.7030546,46.4425908,290801035,0,0,0,0,0,0,0,0,0
30.707226,46.4531764,4775789162,0,0,0,0,0,0,0,0,0
30.7100573,46.4509128,4775785845,0,0,0,0,0,0,0,0,0
30.7101931,46.4508261,1988078878,0,0,0,0,0,0,0,0,0
30.7103071,46.4507608,1251448812,0,0,0,0,0,0,0,0,0
30.7103495,46.4507445,1251448788,0,0,0,0,0,0,0,0,0
30.7103993,46.4507244,290919129,0,0,0,0,0,0,0,0,0
30.7072129,46.4778742,317195319,0,0,0,0,0,0,0,0,0
30.7073827,46.4782903,277661105,0,0,0,0,0,0,0,0,0
30.7075191,46.4786418,4349256806,0,0,0,0,0,0,0,0,0
30.70769,46.4791465,4349256893,0,0,0,0,0,0,0,0,0
30.7078682,46.4796563,274917390,0,0,0,0,0,0,0,0,0
30.7081117,46.4809318,4349930060,0,0,0,0,0,0,0,0,0
30.7081203,46.4809833,278074586,0,0,0,0,0,0,0,0,0
30.7085142,46.483224,1357485376,0,0,0,0,0,0,0,0,0
30.7085494,46.4834497,317185950,0,0,1,0,1,0,0,0,0
30.7085581,46.4835553,1570777256,0,0,0,0,0,0,0,0,0
30.7085654,46.4836115,1570777259,0,0,0,0,0,0,0,0,0
30.708588,46.483776,1196423151,0,0,0,0,0,0,0,0,0
30.708658,46.4842262,5218362423,1,1,0,0,0,0,0,0,0
30.7087533,46.4848392,274917389,0,0,0,0,0,0,0,0,0
30.7088464,46.4851163,4807102934,0,0,0,0,0,0,0,0,0
30.7089721,46.4854145,4807102935,0,0,0,0,0,0,0,0,0
30.7091691,46.4857404,274917388,0,0,0,0,0,0,0,0,0
30.7095763,46.4862359,1946722425,0,0,0,0,0,0,0,0,0
30.7100659,46.4867382,1726432226,0,0,0,0,0,0,0,0,0
30.7108321,46.4875506,1946722431,0,0,0,0,0,0,0,0,0
30.7115335,46.4882986,5159518121,0,0,1,1,0,0,0,0,0
30.71169,46.4884655,298874084,0,0,0,0,0,0,0,0,0
30.7118384,46.4886204,5218362424,1,1,0,0,0,0,0,0,0
30.7122248,46.4890184,4775367616,0,0,0,0,0,0,0,0,0
30.7122713,46.4890665,274917387,0,0,0,0,0,0,0,0,0
30.7125356,46.4894442,1985816357,0,0,0,0,0,0,0,0,0
30.7126976,46.4897427,278074926,0,0,0,0,0,0,0,0,0
30.7128162,46.4900288,1985816333,0,0,0,0,0,0,0,0,0
30.7130591,46.4906895,1946722438,0,0,0,0,0,0,0,0,0
30.7131702,46.4909749,1985816330,0,0,0,0,0,0,0,0,0
30.7133385,46.4914211,1985816410,0,0,0,0,0,0,0,0,0
30.7134506,46.4916837,274917386,0,0,0,0,0,0,0,0,0
30.7135673,46.4919045,1985816335,0,0,0,0,0,0,0,0,0
30.7137153,46.4921392,1985816425,0,0,0,0,0,0,0,0,0
30.7139329,46.4924172,27128808,0,0,1,0,1,0,0,0,0
30.714063,46.4925762,1985816431,0,0,0,0,0,0,0,0,0
30.7142301,46.4927669,5218362430,1,1,0,0,0,0,0,0,0
30.7143972,46.4929576,1985816345,0,0,0,0,0,0,0,0,0
30.7147807,46.4933329,27128807,0,0,0,0,0,0,0,0,0
30.716148,46.4945988,3491687846,0,0,0,0,0,0,0,0,0
30.7165072,46.4949536,3491687847,0,0,0,0,0,0,0,0,0
30.7168854,46.4953267,4775344173,0,0,0,0,0,0,0,0,0
30.7170346,46.4954739,3785292172,0,0,0,0,0,0,0,0,0
30.7171266,46.4955982,27128805,0,0,0,0,0,0,0,0,0
30.7172034,46.4957156,1985816407,0,0,0,0,0,0,0,0,0
30.7172361,46.495781,5047753366,0,0,0,0,0,0,0,0,0
30.7172664,46.4958416,4775208505,0,0,0,0,0,0,0,0,0
30.7172946,46.4959206,5120653140,0,0,1,1,0,0,0,0,0
30.7173247,46.495992,1570777540,0,0,0,0,0,0,0,0,0
30.717336,46.496017,1570777543,0,0,0,0,0,0,0,0,0
30.7173416,46.4960323,1570777560,0,0,0,0,0,0,0,0,0
30.7173532,46.4960649,5225429622,0,0,0,0,0,0,0,0,0
30.7566549,46.4405733,3285024086,0,0,1,1,0,0,0,0,0
30.7565803,46.4405619,3285024097,0,0,0,0,0,0,0,0,0
30.7565193,46.4405554,3285024096,0,0,0,0,0,0,0,0,0
30.7563928,46.4405553,1749563573,0,0,0,0,0,0,0,0,0
30.7562665,46.4405591,297985424,0,0,0,0,0,0,0,0,0
30.7274766,46.4935751,278078857,0,0,0,0,0,0,0,0,0
30.7269257,46.4940127,298801786,0,0,0,0,0,0,0,0,0
30.7229573,46.4930821,298801775,0,0,0,0,0,0,0,0,0
30.7237399,46.4935367,5468182256,0,0,0,0,0,0,0,0,0
30.7253884,46.4944942,298801778,0,0,0,0,0,0,0,0,0
30.7263729,46.4937405,4767971849,0,0,0,0,0,0,0,0,0
30.7264295,46.4936971,298801782,0,0,0,0,0,0,0,0,0
30.7201386,46.4919387,27128822,0,0,0,0,0,0,0,0,0
30.7203704,46.4919123,4791542015,0,0,0,0,0,0,0,0,0
30.720419,46.4919273,4791542016,0,0,0,0,0,0,0,0,0
30.7204593,46.4919507,4791542017,0,0,0,0,0,0,0,0,0
30.7205902,46.4920279,4791542018,0,0,0,0,0,0,0,0,0
30.7206395,46.4920568,4791542019,0,0,0,0,0,0,0,0,0
30.7209594,46.4922446,4791542011,0,0,0,0,0,0,0,0,0
30.7214558,46.492536,298801798,0,0,0,0,0,0,0,0,0
30.721947,46.4928353,5218679682,0,1,0,0,0,1,1,0,0
30.7226939,46.4932904,298801789,0,0,0,0,0,0,0,0,0
30.7197741,46.493812,298801792,0,0,0,0,0,0,0,0,0
30.719878,46.4937297,1249925161,0,0,0,0,0,0,0,0,0
30.7203793,46.4933677,4819022663,0,0,0,0,0,0,0,0,0
30.7206937,46.4931376,298801794,0,0,0,0,0,0,0,0,0
30.7209104,46.4929621,3372192914,0,0,0,0,0,0,0,0,0
30.7211864,46.4927441,5959970665,0,0,0,0,0,0,0,0,0
30.7251499,46.4896206,4791513482,0,0,0,0,0,0,0,0,0
30.7254102,46.4894131,8107569066,0,0,0,0,0,0,0,0,0
30.7199684,46.4912323,298801806,0,0,0,0,0,0,0,0,0
30.7200358,46.4911762,4791543939,0,0,0,0,0,0,0,0,0
30.7202005,46.4910493,4791543940,0,0,0,0,0,0,0,0,0
30.7204613,46.4908385,4791509613,0,0,0,0,0,0,0,0,0
30.7205007,46.490807,4791543946,0,0,0,0,0,0,0,0,0
30.7207023,46.4906459,4791509614,0,0,0,0,0,0,0,0,0
30.720766,46.4905963,4791543954,0,0,0,0,0,0,0,0,0
30.7209872,46.4904165,4791543955,0,0,0,0,0,0,0,0,0
30.7211704,46.4902719,4791543953,0,0,0,0,0,0,0,0,0
30.7220636,46.4895736,4791543963,0,0,0,0,0,0,0,0,0
30.7220783,46.4895621,4791513464,0,0,0,0,0,0,0,0,0
30.7225007,46.4892372,4791513469,0,0,0,0,0,0,0,0,0
30.7227706,46.4890264,4791513470,0,0,0,0,0,0,0,0,0
30.7228075,46.4889967,4630845055,0,0,0,0,0,0,0,0,0
30.7230114,46.4888305,298806244,0,0,0,0,0,0,0,0,0
30.7231886,46.4886888,4791513467,0,0,0,0,0,0,0,0,0
30.7235889,46.4883667,298801812,0,0,0,0,0,0,0,0,0
30.7250993,46.4870808,298801814,0,0,0,0,0,0,0,0,0
30.72569,46.4866201,298813758,0,0,0,0,0,0,0,0,0
30.7258571,46.4864882,4781977621,0,0,0,0,0,0,0,0,0
30.7262216,46.4862012,4632158852,0,0,0,0,0,0,0,0,0
30.7265033,46.4859832,4632158858,0,0,0,0,0,0,0,0,0
30.7265891,46.4859168,4632158855,0,0,0,0,0,0,0,0,0
30.7267876,46.4857561,4632158868,0,0,0,0,0,0,0,0,0
30.7269002,46.4856619,4632158880,0,0,0,0,0,0,0,0,0
30.7269673,46.4856102,4632158869,0,0,0,0,0,0,0,0,0
30.7276774,46.4850884,298801871,0,0,0,0,0,0,0,0,0
30.7280028,46.4848276,4632158874,0,0,0,0,0,0,0,0,0
30.7288118,46.4842004,5161217813,0,0,0,0,0,0,0,0,0
30.7288997,46.484132,5161235017,0,0,0,0,0,0,0,0,0
30.7291465,46.4839393,5161236123,0,0,0,0,0,0,0,0,0
30.7293199,46.4838082,5161235020,0,0,0,0,0,0,0,0,0
30.7297043,46.4835085,5053452306,0,0,0,0,0,0,0,0,0
30.7299005,46.4833576,5161235008,0,0,1,1,0,0,0,0,0
30.7300149,46.4832884,316679309,0,0,0,0,0,0,0,0,0
30.7313835,46.4848091,316679311,0,0,0,0,0,0,0,0,0
30.7313132,46.4848477,5237897235,0,0,1,1,0,0,0,0,0
30.7309176,46.4850651,5237897222,0,0,0,0,0,0,0,0,0
30.7308072,46.4851255,5218679695,1,1,0,0,0,1,1,0,0
30.7307675,46.4851479,5237896290,0,0,0,0,0,0,0,0,0
30.730727,46.4851696,4627449991,0,0,0,0,0,0,0,0,0
30.7304457,46.4853281,5237896288,0,0,0,0,0,0,0,0,0
30.7301549,46.485492,5237896299,0,0,0,0,0,0,0,0,0
30.7301295,46.4855062,4627444985,0,0,0,0,0,0,0,0,0
30.7297928,46.4856925,4627444981,0,0,0,0,0,0,0,0,0
30.7296268,46.4857788,4627444960,0,0,0,0,0,0,0,0,0
30.7292244,46.4859993,298801946,0,0,0,0,0,0,0,0,0
30.7288045,46.4862157,4632018972,0,0,0,0,0,0,0,0,0
30.7286283,46.4863124,4632018971,0,0,0,0,0,0,0,0,0
30.7285408,46.4863606,4632160782,0,0,0,0,0,0,0,0,0
30.7282893,46.4864992,4632018968,0,0,0,0,0,0,0,0,0
30.7279205,46.4867079,5237897034,0,0,0,0,0,0,0,0,0
30.7276309,46.4868703,5237897073,0,0,0,0,0,0,0,0,0
30.7274572,46.4869682,5237897021,0,0,0,0,0,0,0,0,0
30.7273301,46.4870398,5237896311,0,0,0,0,0,0,0,0,0
30.7273079,46.4870524,5237896317,0,0,0,0,0,0,0,0,0
30.7267424,46.4873711,5237884076,0,0,0,0,0,0,0,0,0
30.7263557,46.4878387,298801959,0,0,0,0,0,0,0,0,0
30.7248494,46.4890901,298801955,0,0,0,0,0,0,0,0,0
30.7225967,46.4877663,298801963,0,0,0,0,0,0,0,0,0
30.7235731,46.4869581,5655103222,1,1,0,0,0,0,0,0,0
30.724126,46.4865004,5222139196,0,0,0,0,0,0,0,0,0
30.7217893,46.4880969,4630845030,0,0,0,0,0,0,0,0,0
30.7217481,46.4880722,4630845060,0,0,0,0,0,0,0,0,0
30.7216686,46.4880245,4630845029,0,0,0,0,0,0,0,0,0
30.7213706,46.4878455,298806250,0,0,0,0,0,0,0,0,0
30.7219527,46.4873728,298810232,0,0,0,0,0,0,0,0,0
30.7222036,46.4871694,6566330286,0,0,0,0,0,0,0,0,0
30.7222788,46.4871091,6566308973,0,0,0,0,0,0,0,0,0
30.7226221,46.4868335,6566357235,0,0,0,0,0,0,0,0,0
30.7226619,46.4868016,6566357233,0,0,0,0,0,0,0,0,0
30.7226943,46.4867756,6566357232,0,0,0,0,0,0,0,0,0
30.7227656,46.4867185,6566357226,0,0,0,0,0,0,0,0,0
30.7230169,46.4865135,6566357219,0,0,0,0,0,0,0,0,0
30.723118,46.4864337,6566357195,0,0,0,0,0,0,0,0,0
30.7231852,46.4863803,6566357193,0,0,0,0,0,0,0,0,0
30.7232203,46.486352,6566308977,1,1,0,0,0,0,0,0,0
30.7232503,46.4863279,6566357191,0,0,0,0,0,0,0,0,0
30.7235097,46.486122,298810250,0,0,0,0,0,0,0,0,0
30.7238824,46.4858615,4632158372,0,0,0,0,0,0,0,0,0
30.7240587,46.4857184,4632158375,0,0,0,0,0,0,0,0,0
30.7240814,46.4857028,5237896279,0,0,0,0,0,0,0,0,0
30.7243114,46.4855265,4632158366,0,0,0,0,0,0,0,0,0
30.7243841,46.4854702,4632158383,0,0,0,0,0,0,0,0,0
30.724656,46.4852593,4632158380,0,0,0,0,0,0,0,0,0
30.7247233,46.4852065,6384517369,0,0,0,0,0,0,0,0,0
30.724927,46.4850485,6384517381,0,0,0,0,0,0,0,0,0
30.7251104,46.4849072,6384517886,0,0,0,0,0,0,0,0,0
30.7258149,46.4843613,5079878106,0,0,0,0,0,0,0,0,0
30.7261348,46.4841194,8047438158,0,0,0,0,0,0,0,1,0
30.7261451,46.4841116,298817751,0,0,0,0,0,0,0,0,0
30.7274626,46.4830564,5053492139,0,0,0,0,0,0,0,0,0
30.7275584,46.4829788,5053492140,0,0,0,0,0,0,0,0,0
30.7277738,46.4828078,5053492141,0,0,0,0,0,0,0,0,0
30.7280652,46.4825787,5053492149,0,0,0,0,0,0,0,0,0
30.7281301,46.4825271,5213014005,1,1,0,0,0,0,0,0,0
30.7283169,46.4823788,5213014001,0,0,1,1,0,0,0,0,0
30.7283854,46.4823243,298817774,0,0,0,0,0,0,0,0,0
30.7284444,46.4822769,5213014000,0,0,1,1,0,0,0,0,0
30.728664,46.4821007,5213014003,1,1,0,0,0,0,0,0,0
30.728684,46.4820846,5053452318,0,0,0,0,0,0,0,0,0
30.7289485,46.4818614,5391105096,0,0,0,0,0,0,0,1,0
30.7292285,46.4816404,5391105078,0,0,0,0,0,0,0,1,0
30.7295198,46.4814105,5391105075,0,0,0,0,0,0,0,1,0
30.729771,46.4812123,298820814,0,0,0,0,0,0,0,1,0
30.7300807,46.4809678,4627450482,0,0,0,0,0,0,0,1,0
30.7303004,46.4807944,4627450480,0,0,0,0,0,0,0,1,0
30.7303615,46.4807378,4627450477,0,0,0,0,0,0,0,0,0
30.7307786,46.4804072,4627450456,0,0,0,0,0,0,0,0,0
30.73111,46.4801428,5217019914,1,1,0,0,0,0,0,0,0
30.7311321,46.4801256,4627450452,0,0,0,0,0,0,0,0,0
30.7313644,46.4799462,8047389643,0,0,0,0,0,0,0,1,0
30.7313824,46.4799273,8047389644,0,0,0,0,0,0,0,1,0
30.7314006,46.4799082,1746751169,0,0,0,0,0,0,0,1,0
30.7253468,46.4911779,298810203,0,0,0,0,0,0,0,0,0
30.7254188,46.4912203,5232369189,0,0,0,0,0,0,0,0,0
30.7263586,46.4917745,6046081086,0,0,0,0,0,0,0,0,0
30.7265124,46.4918652,6046076683,0,0,0,0,0,0,0,0,0
30.7265406,46.4918818,6046083885,0,0,0,0,0,0,0,0,0
30.7267005,46.4919761,6046081090,0,0,0,0,0,0,0,0,0
30.7267311,46.4919942,6046081091,0,0,0,0,0,0,0,0,0
30.726926,46.4921091,6046081096,0,0,0,0,0,0,0,0,0
30.7269407,46.4921177,6046083886,0,0,0,0,0,0,0,0,0
30.7272152,46.4922796,6046063725,0,0,0,0,0,0,0,0,0
30.7273493,46.4923587,6046063732,0,0,0,0,0,0,0,0,0
30.7273742,46.4923734,6046063734,0,0,0,0,0,0,0,0,0
30.7276416,46.492531,6046063730,0,0,0,0,0,0,0,0,0
30.7282502,46.4928912,1570777497,0,0,0,0,0,0,0,1,0
30.7282743,46.4929041,1746751175,0,0,0,0,0,0,0,0,0
30.7243791,46.4858726,5237896278,0,0,0,0,0,0,0,0,0
30.724489,46.4859353,5237896277,0,0,0,0,0,0,0,0,0
30.724773,46.4860972,5237896276,0,0,0,0,0,0,0,0,0
30.7249302,46.4861868,5237896275,0,0,0,0,0,0,0,0,0
30.7250988,46.486283,5237896274,0,0,0,0,0,0,0,0,0
30.7251494,46.4863118,5237896273,0,0,0,0,0,0,0,0,0
30.7253311,46.4864154,5237896281,0,0,0,0,0,0,0,0,0
30.7280243,46.4909557,298813762,0,0,0,0,0,0,0,0,0
30.7284927,46.4905722,4632030802,0,0,0,0,0,0,0,0,0
30.7286326,46.4904599,4632030805,0,0,0,0,0,0,0,0,0
30.7289393,46.4902147,4632030806,0,0,0,0,0,0,0,0,0
30.7291074,46.4900807,4632030794,0,0,0,0,0,0,0,0,0
30.7292028,46.4900046,4632030811,0,0,0,0,0,0,0,0,0
30.7295276,46.4897518,298813764,0,0,0,0,0,0,0,0,0
30.7298048,46.4895173,4632019060,0,0,0,0,0,0,0,0,0
30.7298957,46.4894424,4632019090,0,0,0,0,0,0,0,0,0
30.7299941,46.4893612,4632019061,0,0,0,0,0,0,0,0,0
30.7301629,46.489222,4632019062,0,0,0,0,0,0,0,0,0
30.7302017,46.4891898,4632019032,0,0,0,0,0,0,0,0,0
30.730448,46.4889883,4632019031,0,0,0,0,0,0,0,0,0
30.7307044,46.4887764,4632019030,0,0,0,0,0,0,0,0,0
30.7308841,46.4886279,4632019029,0,0,0,0,0,0,0,0,0
30.7309843,46.4885447,4632018899,0,0,0,0,0,0,0,0,0
30.73123,46.4883408,4632019028,0,0,0,0,0,0,0,0,0
30.7313517,46.4882406,4632019025,0,0,0,0,0,0,0,0,0
30.7314198,46.488185,4330109723,0,0,0,0,0,0,0,0,0
30.7317614,46.4879031,4441087573,0,0,0,0,0,0,0,0,0
30.7320583,46.4876582,298817747,0,0,0,0,0,0,0,0,0
30.7328491,46.4870466,4441087560,0,0,0,0,0,0,0,0,0
30.7329509,46.4870098,1570777348,0,0,0,0,0,0,0,1,0
30.7240101,46.4835752,298817756,0,0,0,0,0,0,0,0,0
30.7224882,46.4826436,298817758,0,0,0,0,0,0,0,0,0
30.7219635,46.4825479,298817768,0,0,0,0,0,0,0,0,0
30.7210632,46.4824706,1570777240,0,0,0,0,0,0,0,0,0
30.7210458,46.482469,298817760,0,0,0,0,0,0,0,0,0
30.7249984,46.4827649,298817762,0,0,1,0,1,0,0,0,0
30.7247856,46.4826298,2377239580,0,0,0,0,0,0,0,0,0
30.7235146,46.4818464,298817764,0,0,0,0,0,0,0,0,0
30.7231242,46.4816326,5361159169,0,0,0,0,0,0,0,0,0
30.7227334,46.4814169,1746751172,0,0,0,0,0,0,0,0,0
30.7226974,46.4813995,298817770,0,0,0,0,0,0,0,0,0
30.7297475,46.4831302,5213015245,0,0,0,0,0,0,0,0,0
30.7297315,46.4831207,5213015238,0,0,1,1,0,0,0,0,0
30.7293,46.4828654,5053453033,0,0,0,0,0,0,0,0,0
30.7289929,46.4826838,5053453036,0,0,0,0,0,0,0,0,0
30.7286725,46.4824942,5213015233,1,1,0,0,0,1,1,0,0
30.7284493,46.4823621,5213013998,0,0,1,1,0,0,0,0,0
30.7284193,46.4823443,1570777237,0,0,0,0,0,0,0,0,0
30.7283721,46.4823164,1570777235,0,0,0,0,0,0,0,0,0
30.7283109,46.4822802,5213013999,0,0,1,1,0,0,0,0,0
30.7281238,46.4821695,5213015225,1,1,0,0,0,1,1,0,0
30.7279926,46.4820919,5053452312,0,0,0,0,0,0,0,0,0
30.723315,46.4797801,298817780,0,0,0,0,0,0,0,0,0
30.7227618,46.4796739,4634730082,0,0,0,0,0,0,0,0,0
30.7220519,46.4795337,8047389631,0,0,0,0,0,0,0,1,0
30.7220197,46.4795273,298817782,0,0,0,0,0,0,0,0,0
30.7223816,46.4812971,298817766,0,0,0,0,0,0,0,0,0
30.7223939,46.4812772,8047478808,0,0,0,0,0,0,0,1,0
30.7224188,46.4812366,8047389637,0,0,0,0,0,0,0,1,0
30.7227402,46.4807141,5361160229,0,0,0,0,0,0,0,0,0
30.7227835,46.4806418,5361160228,0,0,0,0,0,0,0,0,0
30.7228787,46.4804875,5361160227,0,0,0,0,0,0,0,0,0
30.7230951,46.4801365,5361160226,0,0,0,0,0,0,0,0,0
30.7232298,46.4799183,5361160225,0,0,0,0,0,0,0,0,0
30.7240546,46.4792478,4749893794,0,0,0,0,0,0,0,0,0
30.724075,46.4792317,5213300085,0,0,1,0,0,0,0,0,0
30.7241015,46.4792108,5213014016,0,0,1,0,0,0,0,0,0
30.7250458,46.4784664,298820820,0,0,0,0,0,0,0,0,0
30.7253435,46.4782318,4791429789,0,0,0,0,0,0,0,0,0
30.7253674,46.4782129,4791429790,0,0,0,0,0,0,0,0,0
30.725689,46.477961,4791429780,0,0,0,0,0,0,0,0,0
30.7259239,46.477777,4791429777,0,0,0,0,0,0,0,0,0
30.7260315,46.4776922,4791453315,0,0,0,0,0,0,0,0,0
30.726095,46.4776429,4791453312,0,0,0,0,0,0,0,0,0
30.7263304,46.4774581,4791453309,0,0,0,0,0,0,0,0,0
30.7266117,46.4772383,4084021083,0,0,0,0,0,0,0,0,0
30.7266522,46.4772067,298820872,0,0,0,0,0,0,0,0,0
30.7234915,46.4818627,1570777232,0,0,0,0,0,0,0,0,0
30.723548,46.4818216,1746751174,0,0,0,0,0,0,0,0,0
30.7237287,46.4816781,6474611403,0,0,0,0,0,0,0,0,0
30.7239382,46.4815115,5361159156,0,0,0,0,0,0,0,0,0
30.7240114,46.4814533,5361159151,0,0,0,0,0,0,0,0,0
30.7241615,46.4813365,5361159150,0,0,0,0,0,0,0,0,0
30.7243896,46.4811542,5361159147,0,0,0,0,0,0,0,0,0
30.724613,46.4809756,5361159145,0,0,0,0,0,0,0,0,0
30.7246917,46.4809127,5038957744,0,0,0,0,0,0,0,0,0
30.72525,46.4804691,298817788,0,0,0,0,0,0,0,0,0
30.7258043,46.4800162,5205061555,0,0,0,0,0,0,0,0,0
30.7281217,46.4802592,298820816,0,0,1,0,0,0,0,0,0
30.728506,46.4804805,5205061535,0,0,0,0,0,0,0,0,0
30.7286069,46.4805386,5205061310,0,0,0,0,0,0,0,0,0
30.7288172,46.4806597,5540454177,0,0,0,0,0,0,0,0,0
30.7290574,46.4807981,5137678801,0,0,0,0,0,0,0,0,0
30.7293972,46.4809956,5391105059,0,0,0,0,0,0,0,0,0
30.7298032,46.4812299,8047438152,0,0,0,0,0,0,0,1,0
30.7307147,46.4817269,316681217,0,0,0,0,0,0,0,0,0
30.7235117,46.4790162,298820825,0,0,0,0,0,0,0,0,0
30.7236318,46.478544,298820838,0,0,0,0,0,0,0,0,0
30.7237135,46.4782486,4614427604,0,0,0,0,0,0,0,0,0
30.7237388,46.4781423,4614427598,0,0,0,0,0,0,0,0,0
